epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
290,0.0632,0.0126,0.0466,0.0398,7.8143,0.0042,0.0043,66
291,0.0631,0.0113,0.0476,0.0413,7.6290,0.0147,0.0067,66
292,0.0590,0.0105,0.0463,0.0395,5.4048,0.1053,0.1054,66
293,0.0611,0.0096,0.0486,0.0427,5.7797,0.0238,0.0204,66
294,0.0617,0.0095,0.0494,0.0440,5.5905,0.0359,0.0324,66
295,0.0618,0.0093,0.0496,0.0442,5.7779,0.0212,0.0144,66
296,0.0605,0.0094,0.0490,0.0431,4.9250,0.0688,0.0762,66
297,0.0620,0.0094,0.0490,0.0438,6.3371,0.0134,0.0120,66
298,0.0605,0.0093,0.0488,0.0430,5.1670,0.0957,0.0902,66
299,0.0618,0.0097,0.0488,0.0429,6.1217,0.0119,0.0103,66
300,0.0621,0.0094,0.0493,0.0435,6.1944,0.0085,0.0083,66
301,0.0621,0.0093,0.0497,0.0443,5.9013,0.0310,0.0264,66
302,0.0611,0.0094,0.0487,0.0426,5.7338,0.0305,0.0278,66
303,0.0601,0.0094,0.0484,0.0424,5.0886,0.0861,0.0876,66
304,0.0601,0.0092,0.0482,0.0417,5.4985,0.0318,0.0438,66
305,0.0618,0.0089,0.0499,0.0448,5.6421,0.0259,0.0226,66
306,0.0610,0.0092,0.0489,0.0433,5.6382,0.0263,0.0252,66
307,0.0615,0.0091,0.0492,0.0439,5.9350,0.0153,0.0154,66
308,0.0622,0.0094,0.0495,0.0438,6.1517,0.0283,0.0248,66
309,0.0602,0.0092,0.0487,0.0432,5.0772,0.0715,0.0593,66
310,0.0608,0.0090,0.0490,0.0438,5.5135,0.0338,0.0339,66
311,0.0612,0.0092,0.0488,0.0429,6.0220,0.0205,0.0217,66
312,0.0596,0.0092,0.0474,0.0417,5.8017,0.0661,0.0559,66
313,0.0596,0.0093,0.0479,0.0428,5.2089,0.0411,0.0424,66
314,0.0613,0.0093,0.0484,0.0426,6.2871,0.0231,0.0131,66
315,0.0598,0.0093,0.0481,0.0427,5.1449,0.0772,0.0808,66
316,0.0614,0.0097,0.0486,0.0429,6.0065,0.0094,0.0091,66
317,0.0609,0.0094,0.0482,0.0423,6.0904,0.0125,0.0115,66
318,0.0616,0.0094,0.0490,0.0440,5.9773,0.0125,0.0126,66
319,0.0615,0.0093,0.0486,0.0431,6.3935,0.0093,0.0070,66
320,0.0604,0.0092,0.0486,0.0428,5.4171,0.0437,0.0403,66
321,0.0602,0.0094,0.0480,0.0420,5.7000,0.0400,0.0412,66
322,0.0611,0.0094,0.0485,0.0426,6.0426,0.0307,0.0321,66
323,0.0614,0.0097,0.0485,0.0435,6.1360,0.0098,0.0082,66
